44070	1436	1	776	3374.99
44071	1437	1	752	3578.27
44072	1438	1	750	3578.27
44073	1439	1	778	3374.99
44134	2033	1	749	3578.27
44136	2035	1	750	3578.27
44137	2036	1	753	3578.27
44138	2037	1	749	3578.27
44139	2038	1	750	3578.27
44142	2041	1	752	3578.27
44144	2043	1	751	3578.27
44145	2044	1	749	3578.27
44146	2045	1	752	3578.27
44147	2046	1	749	3578.27
44149	2048	1	751	3578.27
44150	2049	1	751	3578.27
44151	2050	1	763	699.0982
44152	2051	1	773	3399.99
44154	2053	1	750	3578.27
44156	2055	1	773	3399.99
44157	2056	1	753	3578.27
44160	2059	1	751	3578.27
44161	2060	1	753	3578.27
44165	2064	1	752	3578.27
44166	2065	1	768	699.0982
44167	2066	1	753	3578.27
44169	2068	1	750	3578.27
44173	2072	1	751	3578.27
44174	2073	1	750	3578.27
44175	2074	1	752	3578.27
44177	2076	1	777	3374.99
44179	2078	1	777	3374.99
44180	2079	1	774	3399.99
44181	2080	1	751	3578.27
44182	2081	1	749	3578.27
44184	2083	1	753	3578.27
44185	2084	1	749	3578.27
44187	2086	1	752	3578.27
44188	2087	1	766	699.0982
44189	2088	1	760	699.0982
44190	2089	1	775	3374.99
44191	2090	1	749	3578.27
44194	2093	1	749	3578.27
44195	2094	1	752	3578.27
44196	2095	1	753	3578.27
44199	2098	1	752	3578.27
44200	2099	1	750	3578.27
44205	2104	1	751	3578.27
44206	2105	1	774	3399.99
44209	2108	1	750	3578.27
44210	2109	1	749	3578.27
44214	2113	1	750	3578.27
44215	2114	1	751	3578.27
44217	2116	1	749	3578.27
44218	2117	1	750	3578.27
44220	2119	1	772	3399.99
44221	2120	1	753	3578.27
44222	2121	1	750	3578.27
44223	2122	1	749	3578.27
44225	2124	1	760	699.0982
44228	2127	1	771	3399.99
44229	2128	1	771	3399.99
44230	2129	1	751	3578.27
44232	2131	1	751	3578.27
44233	2132	1	749	3578.27
44235	2134	1	752	3578.27
44236	2135	1	751	3578.27
44237	2136	1	749	3578.27
44238	2137	1	750	3578.27
44242	2141	1	752	3578.27
44243	2142	1	751	3578.27
44244	2143	1	751	3578.27
44245	2144	1	764	699.0982
44247	2146	1	749	3578.27
44248	2147	1	752	3578.27
44249	2148	1	752	3578.27
44252	2151	1	751	3578.27
44254	2153	1	753	3578.27
44256	2155	1	751	3578.27
44259	2158	1	751	3578.27
44260	2159	1	751	3578.27
44261	2160	1	751	3578.27
44263	2162	1	749	3578.27
44264	2163	1	752	3578.27
44265	2164	1	759	699.0982
44266	2165	1	767	699.0982
44268	2167	1	751	3578.27
44270	2169	1	753	3578.27
44271	2170	1	753	3578.27
44275	2174	1	750	3578.27
44276	2175	1	752	3578.27
44277	2176	1	750	3578.27
44278	2177	1	749	3578.27
44279	2178	1	752	3578.27
44320	2678	1	753	3578.27
44321	2679	1	750	3578.27
44323	2681	1	771	3399.99
44325	2683	1	778	3374.99
44326	2684	1	751	3578.27
44328	2686	1	749	3578.27
44329	2687	1	750	3578.27
44331	2689	1	750	3578.27
44332	2690	1	749	3578.27
44333	2691	1	772	3399.99
44336	2694	1	772	3399.99
44337	2695	1	778	3374.99
44338	2696	1	753	3578.27
44339	2697	1	750	3578.27
44342	2700	1	759	699.0982
44343	2701	1	753	3578.27
44344	2702	1	749	3578.27
44347	2705	1	751	3578.27
44348	2706	1	752	3578.27
44352	2710	1	750	3578.27
44355	2713	1	774	3399.99
44356	2714	1	772	3399.99
44357	2715	1	749	3578.27
44358	2716	1	749	3578.27
44359	2717	1	750	3578.27
44360	2718	1	750	3578.27
44363	2721	1	751	3578.27
44364	2722	1	775	3374.99
44365	2723	1	752	3578.27
44366	2724	1	752	3578.27
44367	2725	1	763	699.0982
44368	2726	1	753	3578.27
44370	2728	1	752	3578.27
44371	2729	1	750	3578.27
44372	2730	1	749	3578.27
44374	2732	1	749	3578.27
44375	2733	1	749	3578.27
44378	2736	1	776	3374.99
44379	2737	1	778	3374.99
44380	2738	1	749	3578.27
44381	2739	1	752	3578.27
44387	2745	1	778	3374.99
44388	2746	1	749	3578.27
44389	2747	1	752	3578.27
44391	2749	1	752	3578.27
44392	2750	1	753	3578.27
44394	2752	1	752	3578.27
44395	2753	1	753	3578.27
44398	2756	1	751	3578.27
44399	2757	1	750	3578.27
44401	2759	1	751	3578.27
44407	2765	1	778	3374.99
44408	2766	1	778	3374.99
44409	2767	1	759	699.0982
44412	2770	1	776	3374.99
44416	2774	1	772	3399.99
44417	2775	1	750	3578.27
44418	2776	1	750	3578.27
44420	2778	1	750	3578.27
44424	2782	1	751	3578.27
44425	2783	1	750	3578.27
44427	2785	1	753	3578.27
44429	2787	1	753	3578.27
44430	2788	1	752	3578.27
44431	2789	1	751	3578.27
44432	2790	1	753	3578.27
44433	2791	1	751	3578.27
44435	2793	1	751	3578.27
44436	2794	1	760	699.0982
44437	2795	1	771	3399.99
44438	2796	1	751	3578.27
44439	2797	1	749	3578.27
44441	2799	1	751	3578.27
44442	2800	1	766	699.0982
44445	2803	1	753	3578.27
44446	2804	1	752	3578.27
44448	2806	1	750	3578.27
44451	2809	1	752	3578.27
44453	2811	1	749	3578.27
44454	2812	1	749	3578.27
44455	2813	1	751	3578.27
44456	2814	1	759	699.0982
44457	2815	1	750	3578.27
44458	2816	1	753	3578.27
44461	2819	1	752	3578.27
44462	2820	1	750	3578.27
44464	2822	1	753	3578.27
44465	2823	1	759	699.0982
44466	2824	1	766	699.0982
44467	2825	1	773	3399.99
44468	2826	1	778	3374.99
44469	2827	1	753	3578.27
44470	2828	1	752	3578.27
44471	2829	1	760	699.0982
44473	2831	1	751	3578.27
44475	2833	1	772	3399.99
44476	2834	1	753	3578.27
44477	2835	1	749	3578.27
44478	2836	1	753	3578.27
44572	3946	1	753	3578.27
44574	3948	1	776	3374.99
44575	3949	1	771	3399.99
44576	3950	1	752	3578.27
44577	3951	1	753	3578.27
44581	3955	1	775	3374.99
44582	3956	1	773	3399.99
44583	3957	1	749	3578.27
44584	3958	1	752	3578.27
44585	3959	1	751	3578.27
44586	3960	1	753	3578.27
44588	3962	1	770	699.0982
44589	3963	1	773	3399.99
44594	3968	1	749	3578.27
44595	3969	1	772	3399.99
44596	3970	1	752	3578.27
44599	3973	1	749	3578.27
44600	3974	1	753	3578.27
44601	3975	1	772	3399.99
44602	3976	1	753	3578.27
44603	3977	1	770	699.0982
44606	3980	1	752	3578.27
44608	3982	1	752	3578.27
44609	3983	1	750	3578.27
44610	3984	1	752	3578.27
44613	3987	1	752	3578.27
44615	3989	1	753	3578.27
44616	3990	1	753	3578.27
44617	3991	1	752	3578.27
44618	3992	1	753	3578.27
44620	3994	1	751	3578.27
44621	3995	1	752	3578.27
44626	4000	1	752	3578.27
44627	4001	1	776	3374.99
44628	4002	1	775	3374.99
44629	4003	1	750	3578.27
44632	4006	1	753	3578.27
44633	4007	1	749	3578.27
44634	4008	1	750	3578.27
44635	4009	1	749	3578.27
44636	4010	1	753	3578.27
44637	4011	1	750	3578.27
44639	4013	1	764	699.0982
44640	4014	1	752	3578.27
44641	4015	1	752	3578.27
44642	4016	1	764	699.0982
44645	4019	1	771	3399.99
44647	4021	1	751	3578.27
44651	4025	1	752	3578.27
44653	4027	1	762	699.0982
44655	4029	1	773	3399.99
44656	4030	1	750	3578.27
44658	4032	1	751	3578.27
44659	4033	1	752	3578.27
44663	4037	1	752	3578.27
44664	4038	1	750	3578.27
44665	4039	1	766	699.0982
44670	4044	1	752	3578.27
44671	4045	1	750	3578.27
44672	4046	1	749	3578.27
44675	4049	1	767	699.0982
44676	4050	1	751	3578.27
44677	4051	1	749	3578.27
44678	4052	1	749	3578.27
44679	4053	1	773	3399.99
44685	4059	1	749	3578.27
44686	4060	1	752	3578.27
44687	4061	1	770	699.0982
44688	4062	1	749	3578.27
44689	4063	1	749	3578.27
44690	4064	1	771	3399.99
44692	4066	1	750	3578.27
44694	4068	1	750	3578.27
44695	4069	1	773	3399.99
44696	4070	1	752	3578.27
44697	4071	1	749	3578.27
44698	4072	1	762	699.0982
44699	4073	1	752	3578.27
44700	4074	1	753	3578.27
44701	4075	1	767	699.0982
44702	4076	1	753	3578.27
44705	4079	1	750	3578.27
44706	4080	1	750	3578.27
44709	4083	1	750	3578.27
44711	4085	1	749	3578.27
44712	4086	1	775	3374.99
44714	4088	1	752	3578.27
44715	4089	1	753	3578.27
44716	4090	1	753	3578.27
44718	4092	1	753	3578.27
44719	4093	1	752	3578.27
44720	4094	1	750	3578.27
44721	4095	1	770	699.0982
44724	4098	1	753	3578.27
44727	4101	1	752	3578.27
44728	4102	1	771	3399.99
44730	4104	1	750	3578.27
44731	4105	1	751	3578.27
44732	4106	1	751	3578.27
44733	4107	1	752	3578.27
44736	4110	1	763	699.0982
44737	4111	1	753	3578.27
44738	4112	1	752	3578.27
44739	4113	1	751	3578.27
44806	4920	1	750	3578.27
44807	4921	1	777	3374.99
44809	4923	1	770	699.0982
44813	4927	1	751	3578.27
44814	4928	1	752	3578.27
44815	4929	1	778	3374.99
44817	4931	1	751	3578.27
44819	4933	1	752	3578.27
44820	4934	1	777	3374.99
44821	4935	1	772	3399.99
44822	4936	1	750	3578.27
44823	4937	1	752	3578.27
44824	4938	1	751	3578.27
44825	4939	1	751	3578.27
44827	4941	1	771	3399.99
44829	4943	1	766	699.0982
44836	4950	1	753	3578.27
44839	4953	1	753	3578.27
44845	4959	1	752	3578.27
44847	4961	1	773	3399.99
44851	4965	1	749	3578.27
44853	4967	1	775	3374.99
44855	4969	1	759	699.0982
44856	4970	1	763	699.0982
44857	4971	1	749	3578.27
44858	4972	1	751	3578.27
44859	4973	1	749	3578.27
44860	4974	1	749	3578.27
44861	4975	1	753	3578.27
44862	4976	1	752	3578.27
44863	4977	1	749	3578.27
44864	4978	1	775	3374.99
44865	4979	1	778	3374.99
44866	4980	1	777	3374.99
44867	4981	1	752	3578.27
44868	4982	1	752	3578.27
44869	4983	1	751	3578.27
44870	4984	1	750	3578.27
44871	4985	1	772	3399.99
44878	4992	1	750	3578.27
44879	4993	1	749	3578.27
44880	4994	1	750	3578.27
44881	4995	1	752	3578.27
44882	4996	1	750	3578.27
44883	4997	1	753	3578.27
44884	4998	1	751	3578.27
44885	4999	1	749	3578.27
44887	5001	1	749	3578.27
44888	5002	1	749	3578.27
44890	5004	1	773	3399.99
44892	5006	1	752	3578.27
44893	5007	1	753	3578.27
44896	5010	1	773	3399.99
44897	5011	1	753	3578.27
44898	5012	1	749	3578.27
44900	5014	1	753	3578.27
44903	5017	1	752	3578.27
44904	5018	1	777	3374.99
44906	5020	1	750	3578.27
44913	5027	1	750	3578.27
44914	5028	1	750	3578.27
44915	5029	1	751	3578.27
44916	5030	1	750	3578.27
44919	5033	1	749	3578.27
44921	5035	1	751	3578.27
44922	5036	1	753	3578.27
44924	5038	1	749	3578.27
44925	5039	1	752	3578.27
44926	5040	1	763	699.0982
44927	5041	1	775	3374.99
44928	5042	1	753	3578.27
44931	5045	1	751	3578.27
44932	5046	1	751	3578.27
44933	5047	1	751	3578.27
44934	5048	1	751	3578.27
44936	5050	1	751	3578.27
44937	5051	1	750	3578.27
44938	5052	1	753	3578.27
44939	5053	1	753	3578.27
44940	5054	1	750	3578.27
44941	5055	1	749	3578.27
44942	5056	1	749	3578.27
44943	5057	1	764	699.0982
44944	5058	1	765	699.0982
44945	5059	1	760	699.0982
44946	5060	1	776	3374.99
44947	5061	1	773	3399.99
44953	5067	1	751	3578.27
44955	5069	1	770	699.0982
44956	5070	1	778	3374.99
44957	5071	1	749	3578.27
44958	5072	1	765	699.0982
44960	5074	1	753	3578.27
44966	5080	1	753	3578.27
44967	5081	1	749	3578.27
44969	5083	1	751	3578.27
44970	5084	1	751	3578.27
44972	5086	1	750	3578.27
44973	5087	1	753	3578.27
44974	5088	1	751	3578.27
44975	5089	1	750	3578.27
44976	5090	1	750	3578.27
44979	5093	1	749	3578.27
44980	5094	1	749	3578.27
44981	5095	1	749	3578.27
44983	5097	1	749	3578.27
44985	5099	1	750	3578.27
44986	5100	1	763	699.0982
44989	5103	1	750	3578.27
44991	5105	1	753	3578.27
44992	5106	1	750	3578.27
44993	5107	1	777	3374.99
44996	5110	1	776	3374.99
44997	5111	1	749	3578.27
44999	5113	1	750	3578.27
45000	5114	1	751	3578.27
45001	5115	1	751	3578.27
45008	5122	1	752	3578.27
45010	5124	1	752	3578.27
45011	5125	1	752	3578.27
45012	5126	1	770	699.0982
45013	5127	1	749	3578.27
45014	5128	1	760	699.0982
45015	5129	1	773	3399.99
45016	5130	1	749	3578.27
45017	5131	1	751	3578.27
45018	5132	1	752	3578.27
45019	5133	1	752	3578.27
45021	5135	1	775	3374.99
45022	5136	1	777	3374.99
45026	5140	1	771	3399.99
45027	5141	1	753	3578.27
45028	5142	1	753	3578.27
45030	5144	1	775	3374.99
45031	5145	1	752	3578.27
45034	5148	1	749	3578.27
45035	5149	1	749	3578.27
45037	5151	1	765	699.0982
45080	5531	1	765	699.0982
45081	5532	1	768	699.0982
45082	5533	1	777	3374.99
45083	5534	1	751	3578.27
45085	5536	1	751	3578.27
45086	5537	1	753	3578.27
45087	5538	1	777	3374.99
45088	5539	1	772	3399.99
45091	5542	1	753	3578.27
45092	5543	1	752	3578.27
45093	5544	1	751	3578.27
45094	5545	1	749	3578.27
45095	5546	1	771	3399.99
45098	5549	1	749	3578.27
45099	5550	1	751	3578.27
45101	5552	1	752	3578.27
45103	5554	1	749	3578.27
45105	5556	1	751	3578.27
45106	5557	1	775	3374.99
45108	5559	1	749	3578.27
45109	5560	1	750	3578.27
45110	5561	1	750	3578.27
45111	5562	1	762	699.0982
45112	5563	1	761	699.0982
45114	5565	1	749	3578.27
45116	5567	1	750	3578.27
45117	5568	1	770	699.0982
45118	5569	1	753	3578.27
45119	5570	1	753	3578.27
45120	5571	1	771	3399.99
45121	5572	1	749	3578.27
45123	5574	1	750	3578.27
45124	5575	1	752	3578.27
45125	5576	1	751	3578.27
45127	5578	1	752	3578.27
45128	5579	1	749	3578.27
45129	5580	1	777	3374.99
45130	5581	1	752	3578.27
45131	5582	1	771	3399.99
45133	5584	1	753	3578.27
45134	5585	1	753	3578.27
45136	5587	1	751	3578.27
45137	5588	1	749	3578.27
45138	5589	1	776	3374.99
45142	5593	1	750	3578.27
45144	5595	1	750	3578.27
45145	5596	1	753	3578.27
45146	5597	1	749	3578.27
45148	5599	1	770	699.0982
45149	5600	1	753	3578.27
45150	5601	1	773	3399.99
45151	5602	1	753	3578.27
45152	5603	1	749	3578.27
45153	5604	1	749	3578.27
45155	5606	1	751	3578.27
45156	5607	1	771	3399.99
45157	5608	1	771	3399.99
45159	5610	1	776	3374.99
45160	5611	1	749	3578.27
45162	5613	1	751	3578.27
45163	5614	1	763	699.0982
45164	5615	1	776	3374.99
45165	5616	1	752	3578.27
45166	5617	1	751	3578.27
45167	5618	1	750	3578.27
45168	5619	1	751	3578.27
45170	5621	1	778	3374.99
45171	5622	1	772	3399.99
45176	5627	1	752	3578.27
45177	5628	1	753	3578.27
45178	5629	1	774	3399.99
45179	5630	1	778	3374.99
45181	5632	1	749	3578.27
45183	5634	1	766	699.0982
45184	5635	1	759	699.0982
45185	5636	1	749	3578.27
45186	5637	1	752	3578.27
45187	5638	1	749	3578.27
45188	5639	1	750	3578.27
45189	5640	1	749	3578.27
45190	5641	1	752	3578.27
45191	5642	1	763	699.0982
45192	5643	1	753	3578.27
45193	5644	1	749	3578.27
45195	5646	1	752	3578.27
45196	5647	1	750	3578.27
45197	5648	1	753	3578.27
45198	5649	1	752	3578.27
45202	5653	1	753	3578.27
45203	5654	1	753	3578.27
45204	5655	1	772	3399.99
45208	5659	1	771	3399.99
45211	5662	1	750	3578.27
45212	5663	1	753	3578.27
45213	5664	1	776	3374.99
45215	5666	1	751	3578.27
45217	5668	1	753	3578.27
45218	5669	1	772	3399.99
45219	5670	1	752	3578.27
45220	5671	1	751	3578.27
45221	5672	1	753	3578.27
45222	5673	1	764	699.0982
45223	5674	1	751	3578.27
45224	5675	1	750	3578.27
45227	5678	1	760	699.0982
45229	5680	1	776	3374.99
45230	5681	1	752	3578.27
45231	5682	1	753	3578.27
45232	5683	1	749	3578.27
45233	5684	1	771	3399.99
45235	5686	1	753	3578.27
45236	5687	1	751	3578.27
45237	5688	1	753	3578.27
45238	5689	1	773	3399.99
45240	5691	1	749	3578.27
45242	5693	1	750	3578.27
45243	5694	1	766	699.0982
45244	5695	1	777	3374.99
45245	5696	1	749	3578.27
45246	5697	1	749	3578.27
45247	5698	1	766	699.0982
45248	5699	1	771	3399.99
45249	5700	1	749	3578.27
45252	5703	1	751	3578.27
45255	5706	1	753	3578.27
45257	5708	1	753	3578.27
45258	5709	1	769	699.0982
45259	5710	1	753	3578.27
45260	5711	1	749	3578.27
45261	5712	1	751	3578.27
45263	5714	1	769	699.0982
45264	5715	1	776	3374.99
45265	5716	1	777	3374.99
45345	6583	1	752	3578.27
45346	6584	1	751	3578.27
45348	6586	1	750	3578.27
45349	6587	1	751	3578.27
45350	6588	1	750	3578.27
45352	6590	1	752	3578.27
45353	6591	1	749	3578.27
45355	6593	1	751	3578.27
45356	6594	1	752	3578.27
45358	6596	1	751	3578.27
45360	6598	1	752	3578.27
45361	6599	1	751	3578.27
45362	6600	1	752	3578.27
45363	6601	1	751	3578.27
45365	6603	1	752	3578.27
45367	6605	1	763	699.0982
45368	6606	1	763	699.0982
45369	6607	1	753	3578.27
45370	6608	1	751	3578.27
45371	6609	1	749	3578.27
45373	6611	1	776	3374.99
45374	6612	1	751	3578.27
45375	6613	1	752	3578.27
45376	6614	1	771	3399.99
45377	6615	1	752	3578.27
45378	6616	1	749	3578.27
45379	6617	1	752	3578.27
45381	6619	1	771	3399.99
45382	6620	1	752	3578.27
45383	6621	1	765	699.0982
45384	6622	1	768	699.0982
45385	6623	1	766	699.0982
45386	6624	1	751	3578.27
45387	6625	1	749	3578.27
45388	6626	1	777	3374.99
45390	6628	1	749	3578.27
45391	6629	1	752	3578.27
45392	6630	1	771	3399.99
45394	6632	1	775	3374.99
45396	6634	1	751	3578.27
45397	6635	1	752	3578.27
45398	6636	1	751	3578.27
45399	6637	1	750	3578.27
45401	6639	1	749	3578.27
45402	6640	1	771	3399.99
45403	6641	1	753	3578.27
45404	6642	1	749	3578.27
45405	6643	1	751	3578.27
45409	6647	1	751	3578.27
45411	6649	1	752	3578.27
45412	6650	1	749	3578.27
45415	6653	1	751	3578.27
45416	6654	1	749	3578.27
45417	6655	1	749	3578.27
45418	6656	1	750	3578.27
45419	6657	1	753	3578.27
45420	6658	1	752	3578.27
45421	6659	1	752	3578.27
45422	6660	1	749	3578.27
45423	6661	1	775	3374.99
45424	6662	1	750	3578.27
45425	6663	1	749	3578.27
45428	6666	1	773	3399.99
45429	6667	1	749	3578.27
45430	6668	1	751	3578.27
45435	6673	1	767	699.0982
45436	6674	1	751	3578.27
45437	6675	1	751	3578.27
45438	6676	1	749	3578.27
45439	6677	1	762	699.0982
45441	6679	1	751	3578.27
45442	6680	1	753	3578.27
45444	6682	1	749	3578.27
45445	6683	1	749	3578.27
45446	6684	1	772	3399.99
45447	6685	1	752	3578.27
45448	6686	1	761	699.0982
45450	6688	1	751	3578.27
45452	6690	1	753	3578.27
45456	6694	1	751	3578.27
45457	6695	1	752	3578.27
45458	6696	1	750	3578.27
45459	6697	1	749	3578.27
45460	6698	1	766	699.0982
45461	6699	1	750	3578.27
45462	6700	1	749	3578.27
45464	6702	1	753	3578.27
45465	6703	1	770	699.0982
45466	6704	1	750	3578.27
45467	6705	1	772	3399.99
45468	6706	1	750	3578.27
45469	6707	1	777	3374.99
45470	6708	1	751	3578.27
45471	6709	1	752	3578.27
45472	6710	1	752	3578.27
45473	6711	1	749	3578.27
45474	6712	1	749	3578.27
45475	6713	1	752	3578.27
45476	6714	1	753	3578.27
45478	6716	1	752	3578.27
45479	6717	1	752	3578.27
45480	6718	1	752	3578.27
45481	6719	1	752	3578.27
45484	6722	1	752	3578.27
45486	6724	1	761	699.0982
45487	6725	1	752	3578.27
45488	6726	1	750	3578.27
45489	6727	1	749	3578.27
45490	6728	1	752	3578.27
45491	6729	1	750	3578.27
45494	6732	1	749	3578.27
45495	6733	1	770	699.0982
45496	6734	1	753	3578.27
45497	6735	1	750	3578.27
45498	6736	1	751	3578.27
45499	6737	1	753	3578.27
45501	6739	1	777	3374.99
45502	6740	1	753	3578.27
45503	6741	1	753	3578.27
45505	6743	1	752	3578.27
45506	6744	1	750	3578.27
45507	6745	1	753	3578.27
45510	6748	1	749	3578.27
45514	6752	1	753	3578.27
45515	6753	1	749	3578.27
45581	7408	1	752	3578.27
45582	7409	1	751	3578.27
45584	7411	1	767	699.0982
45585	7412	1	778	3374.99
45589	7416	1	753	3578.27
45590	7417	1	750	3578.27
45591	7418	1	762	699.0982
45592	7419	1	772	3399.99
45593	7420	1	749	3578.27
45594	7421	1	751	3578.27
45598	7425	1	769	699.0982
45599	7426	1	751	3578.27
45600	7427	1	752	3578.27
45601	7428	1	775	3374.99
45604	7431	1	753	3578.27
45606	7433	1	751	3578.27
45607	7434	1	764	699.0982
45608	7435	1	776	3374.99
45610	7437	1	749	3578.27
45611	7438	1	749	3578.27
45613	7440	1	753	3578.27
45614	7441	1	751	3578.27
45617	7444	1	750	3578.27
45619	7446	1	750	3578.27
45620	7447	1	753	3578.27
45621	7448	1	773	3399.99
45626	7453	1	749	3578.27
45628	7455	1	753	3578.27
45629	7456	1	774	3399.99
45630	7457	1	778	3374.99
45634	7461	1	753	3578.27
45635	7462	1	752	3578.27
45636	7463	1	750	3578.27
45637	7464	1	753	3578.27
45639	7466	1	750	3578.27
45640	7467	1	750	3578.27
45641	7468	1	750	3578.27
45645	7472	1	778	3374.99
45648	7475	1	751	3578.27
45650	7477	1	751	3578.27
45651	7478	1	750	3578.27
45652	7479	1	766	699.0982
45653	7480	1	774	3399.99
45657	7484	1	750	3578.27
45660	7487	1	751	3578.27
45661	7488	1	770	699.0982
45662	7489	1	777	3374.99
45663	7490	1	774	3399.99
45667	7494	1	753	3578.27
45670	7497	1	749	3578.27
45673	7500	1	751	3578.27
45674	7501	1	753	3578.27
45675	7502	1	769	699.0982
45676	7503	1	776	3374.99
45677	7504	1	775	3374.99
